row_type,model,eval_scope,normalized_context_key,short_budget_ms,map,map_family,map_agent_group,agents,selected_candidate_id,selected_candidate_region,actual_safe_oracle_candidate,actual_safe_oracle_region,top1_contains_safe_oracle,top3_contains_safe_oracle,top5_contains_safe_oracle,region_top1_contains_oracle,region_top2_contains_oracle,top3_candidates,top5_candidates,selected_delta_vs_old14_plus_g518,selected_candidate_induced_no_solution,selected_static_failure_recovery,predicted_avoidable_risk,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a100|s146|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,repair5g59_commit_heavy_flow_guard,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_commit_heavy_flow_guard|repair5g59_flow_decay|repair5g59_static_abstain_candidate,repair5g59_commit_heavy_flow_guard|repair5g59_flow_decay|repair5g59_static_abstain_candidate|repair5g59_additive_fallback|repair5g59_c_only_f_disabled,,False,False,0.0,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a100|s147|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,repair5g59_additive_fallback,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_additive_fallback|repair5g59_slow_decay_high_shield|repair5g59_wait_aggressive,repair5g59_additive_fallback|repair5g59_slow_decay_high_shield|repair5g59_wait_aggressive|repair5g59_high_beta_cap_safe|repair5g59_wait_conservative,,False,False,0.0,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a100|s147|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,repair5g59_additive_fallback,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_additive_fallback|repair5g59_slow_decay_high_shield|repair5g59_wait_aggressive,repair5g59_additive_fallback|repair5g59_slow_decay_high_shield|repair5g59_wait_aggressive|repair5g59_high_beta_cap_safe|repair5g59_wait_conservative,,False,False,0.0,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_wait_conservative,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_wait_conservative|repair5g59_static_abstain_candidate|repair5g59_light_cong_light_flow,repair5g59_wait_conservative|repair5g59_static_abstain_candidate|repair5g59_light_cong_light_flow|repair5g59_commit_heavy_flow_guard|repair5g59_low_beta_high_cap,,False,False,0.0005751986155903406,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_wait_conservative,old14,repair5g522_grid_c0p85_b1p24_f0p87_w0p48_dc0p95_df0p98_beta0p65_max0p99_c0,D_fractional_coverage,False,False,False,False,False,repair5g59_wait_conservative|repair5g59_static_abstain_candidate|repair5g59_light_cong_light_flow,repair5g59_wait_conservative|repair5g59_static_abstain_candidate|repair5g59_light_cong_light_flow|repair5g59_commit_heavy_flow_guard|repair5g59_low_beta_high_cap,,True,False,0.0005751986155903406,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_wait_aggressive,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_wait_aggressive|repair5g59_low_beta_high_cap|repair5g59_light_cong_light_flow,repair5g59_wait_aggressive|repair5g59_low_beta_high_cap|repair5g59_light_cong_light_flow|repair5g59_block_heavy_flow_guard|repair5g59_high_beta_cap_safe,,False,False,0.0007799168088737202,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_wait_aggressive,old14,repair5g518_grid_c0p90_b1p65_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_wait_aggressive|repair5g59_low_beta_high_cap|repair5g59_light_cong_light_flow,repair5g59_wait_aggressive|repair5g59_low_beta_high_cap|repair5g59_light_cong_light_flow|repair5g59_block_heavy_flow_guard|repair5g59_high_beta_cap_safe,,True,False,0.0007799168088737202,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_low_beta_high_cap,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_low_beta_high_cap|repair5g59_wait_conservative|repair5g59_fast_decay_low_shield,repair5g59_low_beta_high_cap|repair5g59_wait_conservative|repair5g59_fast_decay_low_shield|repair5g59_c_only_f_disabled|repair5g59_flow_decay,,False,False,0.001288659793814433,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_low_beta_high_cap,old14,repair5g59_wait_aggressive,old14,False,False,False,True,True,repair5g59_low_beta_high_cap|repair5g59_wait_conservative|repair5g59_fast_decay_low_shield,repair5g59_low_beta_high_cap|repair5g59_wait_conservative|repair5g59_fast_decay_low_shield|repair5g59_c_only_f_disabled|repair5g59_flow_decay,0.0040904198,False,True,0.001288659793814433,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_c_only_f_disabled,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_c_only_f_disabled|repair5g59_wait_conservative|repair5g59_high_beta_cap_safe,repair5g59_c_only_f_disabled|repair5g59_wait_conservative|repair5g59_high_beta_cap_safe|repair5g59_static_flow_shield|repair5g59_block_heavy_flow_guard,,False,False,0.0013844279543692546,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_c_only_f_disabled,old14,repair5g522_grid_c1p00_b1p45_f1p00_w0p40_dc0p92_df0p98_beta0p35_max0p65_c0,B_static_recovery_feasibility,False,False,False,False,False,repair5g59_c_only_f_disabled|repair5g59_wait_conservative|repair5g59_high_beta_cap_safe,repair5g59_c_only_f_disabled|repair5g59_wait_conservative|repair5g59_high_beta_cap_safe|repair5g59_static_flow_shield|repair5g59_block_heavy_flow_guard,,False,False,0.0013844279543692546,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_static_abstain_candidate,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_static_abstain_candidate|repair5g59_wait_conservative|repair5g59_light_cong_light_flow,repair5g59_static_abstain_candidate|repair5g59_wait_conservative|repair5g59_light_cong_light_flow|repair5g59_block_heavy_flow_guard|repair5g59_additive_fallback,,False,False,0.001052574759797042,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_static_abstain_candidate,old14,repair5g522_grid_c1p14_b1p46_f0p83_w0p73_dc0p90_df1p00_beta0p34_max0p94_c0,D_fractional_coverage,False,False,False,False,False,repair5g59_static_abstain_candidate|repair5g59_wait_conservative|repair5g59_light_cong_light_flow,repair5g59_static_abstain_candidate|repair5g59_wait_conservative|repair5g59_light_cong_light_flow|repair5g59_block_heavy_flow_guard|repair5g59_additive_fallback,,False,False,0.001052574759797042,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_block_heavy_flow_guard,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_block_heavy_flow_guard|repair5g59_static_flow_shield|repair5g59_slow_decay_high_shield,repair5g59_block_heavy_flow_guard|repair5g59_static_flow_shield|repair5g59_slow_decay_high_shield|repair5g59_high_beta_cap_safe|repair5g59_commit_heavy_flow_guard,,False,False,0.002153223262172678,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_block_heavy_flow_guard,old14,repair5g59_additive_fallback,old14,False,False,False,True,True,repair5g59_block_heavy_flow_guard|repair5g59_static_flow_shield|repair5g59_slow_decay_high_shield,repair5g59_block_heavy_flow_guard|repair5g59_static_flow_shield|repair5g59_slow_decay_high_shield|repair5g59_high_beta_cap_safe|repair5g59_commit_heavy_flow_guard,,True,False,0.002153223262172678,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_block_heavy_flow_guard,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_block_heavy_flow_guard|repair5g59_light_cong_light_flow|repair5g59_wait_aggressive,repair5g59_block_heavy_flow_guard|repair5g59_light_cong_light_flow|repair5g59_wait_aggressive|repair5g59_slow_decay_high_shield|repair5g59_commit_heavy_flow_guard,,False,False,0.0007798217550274224,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_block_heavy_flow_guard,old14,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_block_heavy_flow_guard|repair5g59_light_cong_light_flow|repair5g59_wait_aggressive,repair5g59_block_heavy_flow_guard|repair5g59_light_cong_light_flow|repair5g59_wait_aggressive|repair5g59_slow_decay_high_shield|repair5g59_commit_heavy_flow_guard,,True,False,0.0007798217550274224,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_wait_conservative,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_wait_conservative|repair5g59_block_heavy_flow_guard|repair5g59_c_only_f_disabled,repair5g59_wait_conservative|repair5g59_block_heavy_flow_guard|repair5g59_c_only_f_disabled|repair5g59_slow_decay_high_shield|repair5g59_low_beta_high_cap,,False,False,0.00047803490880564826,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_wait_conservative,old14,repair5g522_grid_c1p00_b1p45_f1p00_w0p50_dc0p92_df0p98_beta0p30_max0p80_c0,B_static_recovery_feasibility,False,False,False,False,False,repair5g59_wait_conservative|repair5g59_block_heavy_flow_guard|repair5g59_c_only_f_disabled,repair5g59_wait_conservative|repair5g59_block_heavy_flow_guard|repair5g59_c_only_f_disabled|repair5g59_slow_decay_high_shield|repair5g59_low_beta_high_cap,,False,False,0.00047803490880564826,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_c_only_f_disabled,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_c_only_f_disabled|repair5g59_fast_decay_low_shield|repair5g59_low_beta_high_cap,repair5g59_c_only_f_disabled|repair5g59_fast_decay_low_shield|repair5g59_low_beta_high_cap|repair5g59_wait_aggressive|repair5g59_block_heavy_flow_guard,,False,False,0.0007609577922077922,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_c_only_f_disabled,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_c_only_f_disabled|repair5g59_fast_decay_low_shield|repair5g59_low_beta_high_cap,repair5g59_c_only_f_disabled|repair5g59_fast_decay_low_shield|repair5g59_low_beta_high_cap|repair5g59_wait_aggressive|repair5g59_block_heavy_flow_guard,,False,False,0.0007609577922077922,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_static_flow_shield,old14,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,False,False,False,False,True,repair5g59_static_flow_shield|repair5g59_commit_heavy_flow_guard|repair5g59_block_heavy_flow_guard,repair5g59_static_flow_shield|repair5g59_commit_heavy_flow_guard|repair5g59_block_heavy_flow_guard|repair5g59_low_beta_high_cap|repair5g59_high_beta_cap_safe,,False,False,0.001053300757877942,False,False,False,False,False
context_budget_decision,region_prior_reproduced,seed_oof,warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,repair5g59_static_flow_shield,old14,repair5g59_additive_fallback,old14,False,False,False,True,True,repair5g59_static_flow_shield|repair5g59_commit_heavy_flow_guard|repair5g59_block_heavy_flow_guard,repair5g59_static_flow_shield|repair5g59_commit_heavy_flow_guard|repair5g59_block_heavy_flow_guard|repair5g59_low_beta_high_cap|repair5g59_high_beta_cap_safe,,True,False,0.001053300757877942,False,False,False,False,False
context_budget_decision,blocked_reason_only_model,seed_oof,maze-32-32-4|a100|s146|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g59_light_cong_light_flow,old14,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,False,False,False,False,False,repair5g59_light_cong_light_flow|repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0|repair5g59_wait_conservative,repair5g59_light_cong_light_flow|repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0|repair5g59_wait_conservative|repair5g59_c_only_f_disabled|repair5g522_grid_c1p00_b1p35_f1p00_w0p40_dc0p92_df0p98_beta0p35_max0p65_c0,0.08320649416,False,False,0.017008748317631224,False,False,False,False,False
context_budget_decision,blocked_reason_only_model,seed_oof,maze-32-32-4|a100|s146|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g59_light_cong_light_flow,old14,repair5g522_grid_c1p20_b1p55_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,False,False,False,False,False,repair5g59_light_cong_light_flow|repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0|repair5g59_wait_conservative,repair5g59_light_cong_light_flow|repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df1p00_beta0p30_max0p75_c0|repair5g59_wait_conservative|repair5g59_c_only_f_disabled|repair5g522_grid_c1p00_b1p35_f1p00_w0p40_dc0p92_df0p98_beta0p35_max0p65_c0,0.08320649416,False,False,0.017008748317631224,False,False,False,False,False
context_budget_decision,blocked_reason_only_model,seed_oof,maze-32-32-4|a100|s147|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,False,False,False,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g59_additive_fallback,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g59_additive_fallback|repair5g59_fast_decay_low_shield|repair5g59_commit_heavy_flow_guard,0.00572424091,False,False,0.01576586245385078,False,False,False,False,False
context_budget_decision,blocked_reason_only_model,seed_oof,maze-32-32-4|a100|s147|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a100,100,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0,g518_retained,repair5g522_grid_c0p87_b1p57_f1p13_w0p79_dc0p91_df0p95_beta0p54_max0p89_c0,D_fractional_coverage,False,False,False,False,False,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g59_additive_fallback,repair5g518_grid_c1p25_b1p25_f1p00_w0p50_dc0p95_df1p00_beta0p35_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g59_additive_fallback|repair5g59_fast_decay_low_shield|repair5g59_commit_heavy_flow_guard,0.00572424091,False,False,0.01576586245385078,False,False,False,False,False
context_budget_decision,blocked_reason_only_model,seed_oof,maze-32-32-4|a50|s146|it0|14650fb0739d0383,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,g518_retained,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0|repair5g59_static_abstain_candidate|repair5g59_static_flow_shield,0.02441505596,False,False,0.01328907270352634,False,False,False,False,False
context_budget_decision,blocked_reason_only_model,seed_oof,maze-32-32-4|a50|s146|it0|14650fb0739d0383,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,g518_retained,repair5g522_grid_c1p29_b1p74_f1p18_w0p77_dc0p99_df1p01_beta0p62_max0p91_c0,D_fractional_coverage,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0|repair5g59_high_beta_cap_safe|repair5g522_grid_c0p83_b1p50_f1p04_w0p64_dc0p97_df1p00_beta0p68_max1p00_c0|repair5g59_static_abstain_candidate|repair5g59_static_flow_shield,0.02441505596,False,False,0.01328907270352634,False,False,False,False,False
